id,name,tedad_kh_100,tedad_fo_100,tedad_kh_200,tedad_fo_200,tedad_kh_500,tedad_fo_500,akharin_gh,darsad_akarin,darsad_payani,vaziat,signal_tedad,signal_big_m,rsi,buy_power,vorod_pol,hajm_mashkok,hajm_emroz,hajm_diroz,hajm_2roz_ghabl,hajm_3roz_ghabl,miangin_mah,code_gr,pool_gr,group_name,vaziat2,gh_s,darsad_ta_s,taharok,kharid_hoshdar,forosh_hoshdar,tedad_kharidar,seraneh_kharid,kol_kharid,tedad_foroshamdeh,seraneh_forosh,kol_forosh,barayand_saraneh,barayand_kol,emtiaz_sahm,date_now,time,total_kh_big,total_fo_big,total_kh_big1,total_fo_big1,net_big_trades,buy_sell_ratio_100,buy_sell_ratio_200,buy_sell_ratio_500,kh_concentration,fo_concentration,volume_signal,money_flow_signal,rsi_signal,total_signal_score,signal_category
3050342257199174,قنقش,10,9,5,3,0,0,1827,2.3,2.07,مثبت,0,0,60,1.11,10,حجم متوسط1.08برابر,108 %,61 % ,93 % ,100 % ,22441051,38,15187,قند و شكر,خرید  متوسط,0,0,تحرک_مثبت,2,1,11,243,2675,10,210,2106,33,569,4.0,1405-06-04,12:23:28,10,9,5,3,1,1.0,1.25,0.0,1.3636363636363635,1.2,1,1,-1,0.6,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
64298008532791199,ساينا,59,89,19,54,4,18,10970,-2.05,-1.52,منفی,0,0,73,0.45,-15363,حجم متوسط1.96برابر,196 %,23 % ,89 % ,84 % ,31792896,44,416438,محصولات شيميايي,فروش  قوی,0,0,تحرک_منفی,0,2,155,192,29893,164,362,59370,-170,-29477,-8.0,1405-06-04,12:30:57,59,89,19,54,-30,0.6555555555555556,0.34545454545454546,0.21052631578947367,1.6333333333333333,2.588888888888889,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
22086876724551482,بموتو,5,0,2,0,0,0,3090,3.0,3.0,صف خرید,0,0,72,16.62,4806,حجم متوسط1.31برابر,131 %,134 % ,107 % ,97 % ,27846564,31,32044,ماشين آلات و دستگاه‌هاي برقي,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,23,181,4181,0,0,0,181,4181,2.0,1405-06-04,12:11:51,5,0,2,0,5,5.0,2.0,0.0,1.1666666666666667,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
18661507395759423,آلومينا,2,4,1,0,0,0,211000,2.98,2.98,صف خرید,0,0,83,6.33,-1766, حجم کم,17 %,18 % ,148 % ,144 % ,2034356,27,512358,فلزات اساسي,فروش  ضعیف,0,0,تحرک_مثبت,0,3,2,169,339,5,114,573,55,-234,0.5,1405-06-04,12:13:01,2,4,1,0,-2,0.4,1.0,0.0,1.0,0.8,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
589599697502308,وآفري,1,2,0,1,0,0,7030,2.93,2.93,صف خرید,0,0,88,0.33,2, حجم کم,69 %,246 % ,63 % ,63 % ,1114706,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  متوسط,0,0,تحرک_مثبت,0,4,1,105,105,2,211,422,-106,-317,-2.0,1405-06-04,12:04:08,1,2,0,1,-1,0.3333333333333333,0.0,0.0,0.5,1.0,0,1,-3,-0.3000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
34552750623263639,پلاست,25,62,5,50,0,16,2118,-2.98,-2.29,صف فروش,0,0,24,0.24,-425,حجم مشکوک12.15برابر,1215 %,123 % ,9 % ,19 % ,48765164,25,35003,لاستيك و پلاستيك,فروش  ضعیف,0,0,تحرک_منفی,0,4,370,156,58020,352,344,121319,-188,-63299,-4.5,1405-06-04,12:30:57,25,62,5,50,-37,0.3968253968253968,0.09803921568627451,0.0,1.1538461538461537,3.0476190476190474,0,0,3,0.6000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
42387718866026650,غبشهر,7,5,1,1,0,0,14460,2.99,2.99,صف خرید,0,0,98,5.68,-145, حجم کم,13 %,21 % ,0 % ,0 % ,10391244,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,9,158,1427,5,188,942,-30,485,1.0,1405-06-04,12:26:42,7,5,1,1,2,1.1666666666666667,0.5,0.0,1.0,1.0,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
31791737198597563,غشان,28,44,18,18,4,9,14590,1.81,2.51,مثبت,0,0,80,0.82,-6238,حجم زیاد2.04برابر,204 %,42 % ,54 % ,145 % ,13292412,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  متوسط,0,0,تحرک_منفی,0,4,105,267,28121,77,443,34115,-176,-5994,-4.0,1405-06-04,12:30:53,28,44,18,18,-16,0.6222222222222222,0.9473684210526315,0.4,2.2758620689655173,2.3777777777777778,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
57273529732791251,خموتور,22,18,13,11,2,0,2418,2.98,2.34,صف خرید,0,0,79,1.82,358,حجم متوسط1.14برابر,114 %,68 % ,35 % ,126 % ,51961860,34,214831,خودرو و ساخت قطعات,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,25,356,8916,26,210,5464,146,3452,2.0,1405-06-04,12:17:06,22,18,13,11,4,1.1578947368421053,1.0833333333333333,2.0,1.9565217391304348,1.5263157894736843,2,1,-3,0.6,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
46752599569017089,بترانس,85,45,34,14,8,3,3270,2.83,2.2,صف خرید,0,7,65,1.77,28065,حجم متوسط1.78برابر,178 %,24 % ,0 % ,0 % ,181304697,31,32044,ماشين آلات و دستگاه‌هاي برقي,خرید  قوی,0,0,تحرک_مثبت,2,0,275,240,66094,169,170,28841,70,37253,11.0,1405-06-04,12:24:10,85,45,34,14,40,1.8478260869565217,2.2666666666666666,2.0,1.8488372093023255,1.608695652173913,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
16959429956899455,شاملا,30,30,13,16,1,6,36400,3.0,2.97,صف خرید,0,0,73,0.82,5487,حجم متوسط1.41برابر,141 %,56 % ,37 % ,66 % ,8022129,44,416438,محصولات شيميايي,فروش  متوسط,0,0,تحرک_مثبت,0,3,48,253,12185,37,290,10765,-37,1420,0.0,1405-06-04,12:23:05,30,30,13,16,0,0.967741935483871,0.7647058823529411,0.14285714285714285,1.5483870967741935,2.4516129032258065,0,3,-3,0.2999999999999998,ﯽﺜﻨﺧ
43781018754867729,شفارس,7,9,1,4,0,0,2096,3.0,2.95,صف خرید,0,0,81,1.23,21, حجم کم,52 %,68 % ,99 % ,182 % ,51768982,44,416438,محصولات شيميايي,فروش  متوسط,0,0,تحرک_مثبت,0,2,13,122,1589,11,184,2034,-62,-445,0.0,1405-06-04,11:55:11,7,9,1,4,-2,0.7,0.2,0.0,1.0,1.3,0,1,-3,-0.2000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
2434703913394836,غدشت,2,0,1,0,1,0,3900,2.9,2.9,صف خرید,0,0,76,31.4,2145, حجم کم,34 %,120 % ,141 % ,222 % ,24087470,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,3,1025,3076,0,0,0,1025,3076,2.0,1405-06-04,11:56:15,2,0,1,0,2,2.0,1.0,1.0,2.6666666666666665,0.0,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
3173544097113770,شستان,2,1,0,0,0,0,1773,2.96,2.85,صف خرید,0,0,74,2.97,499, حجم کم,87 %,181 % ,145 % ,175 % ,7607683,44,416438,محصولات شيميايي,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,2,120,241,1,115,115,5,126,2.0,1405-06-04,9:41:22,2,1,0,0,1,1.0,0.0,0.0,0.6666666666666666,0.5,1,1,-3,0.19999999999999987,ﯽﺜﻨﺧ
35425587644337450,فملي,73,44,34,17,3,2,19950,2.99,2.99,صف خرید,0,0,74,1.14,19862,حجم متوسط0.92برابر,92 %,103 % ,91 % ,139 % ,437760216,27,512358,فلزات اساسي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,1042,155,161963,1165,188,219717,-33,-57754,-1.0,1405-06-04,12:29:40,73,44,34,17,29,1.6222222222222222,1.8888888888888888,1.0,1.6486486486486487,1.5777777777777777,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
28253678449273505,حخزر,27,34,10,12,2,0,7210,0.0,-1.53,صفر تابلو,0,0,87,1.03,-5932,حجم متوسط1.44برابر,144 %,43 % ,54 % ,111 % ,30475612,61,-5212,حمل و نقل آبي,فروش  متوسط,0,0,تحرک_مثبت,0,2,37,201,7464,73,171,12510,30,-5046,-3.0,1405-06-04,12:30:33,27,34,10,12,-7,0.7714285714285715,0.7692307692307693,2.0,1.6785714285714286,1.3142857142857143,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
41227201752535311,سفار,5,11,3,4,1,0,205500,2.96,2.86,صف خرید,0,0,65,1.34,-528,حجم متوسط1.12برابر,112 %,98 % ,131 % ,143 % ,221389,53,-4902,سيمان، آهك و گچ,خرید  متوسط,0,0,تحرک_مثبت,1,2,9,230,2075,14,178,2498,52,-423,6.0,1405-06-04,12:30:29,5,11,3,4,-6,0.4166666666666667,0.6,1.0,2.1666666666666665,1.25,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
14916489896692147,زملارد,44,25,14,10,2,1,1529,-1.86,-0.45,منفی,0,0,79,1.45,3340,حجم زیاد2.2برابر,220 %,127 % ,306 % ,369 % ,146496178,1,35200,زراعت و خدمات وابسته,فروش  متوسط rsi,0,0,تحرک_منفی,0,1,73,176,12917,53,178,9470,-2,3447,-3.0,1405-06-04,12:30:57,44,25,14,10,19,1.6923076923076923,1.2727272727272727,1.0,1.511111111111111,1.5384615384615385,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
28280189352163772,پيشران,53,52,24,29,3,6,29552,4.0,3.55,صف خرید,0,0,64,0.99,740,حجم زیاد2.45برابر,245 %,166 % ,45 % ,104 % ,3552831,68,48213,صندوق های اهرمی,خرید  ضعیف,0,0,تحرک_مثبت,0,1,93,219,20367,72,254,18323,-35,2044,6.5,1405-06-04,12:19:05,53,52,24,29,1,1.0,0.8,0.42857142857142855,1.7037037037037037,2.0943396226415096,1,2,-1,0.8,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
13937270451301973,وبشهر,4,1,2,0,0,0,5470,2.82,2.82,صف خرید,0,0,63,20.22,1906, حجم کم,39 %,77 % ,303 % ,224 % ,22520270,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  متوسط,0,0,تحرک_مثبت,2,2,13,194,2531,1,165,165,29,2366,8.0,1405-06-04,9:29:29,4,1,2,0,3,2.0,2.0,0.0,1.2,0.5,2,3,-1,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
28291104595448527,كزغال,13,1,1,0,0,0,5300,2.91,2.91,صف خرید,0,0,67,69.06,5598, حجم کم,41 %,35 % ,120 % ,144 % ,31782096,10,14941,استخراج زغال سنگ,خرید  متوسط,0,0,تحرک_مثبت,4,0,39,160,6246,3,124,374,36,5872,8.0,1405-06-04,12:01:16,13,1,1,0,12,6.5,1.0,0.0,1.0,0.5,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
4614779520007780,كسرا,49,30,34,20,10,5,6940,2.97,2.67,صف خرید,0,0,87,1.88,9866, حجم کم,72 %,97 % ,78 % ,124 % ,57749830,54,58599,ساير محصولات كاني غيرفلزي,فروش  قوی rsi,0,0,تحرک_مثبت,0,3,92,245,22613,38,282,10745,-37,11868,0.0,1405-06-04,12:30:55,49,30,34,20,19,1.5806451612903225,1.619047619047619,1.6666666666666667,2.66,2.4193548387096775,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
1358190916156744,وآذر,4,15,4,13,3,2,7130,2.89,2.89,صف خرید,0,0,82,14.83,856,حجم متوسط1.05برابر,105 %,39 % ,183 % ,328 % ,13558080,70,48213,انبوه سازي، املاك و مستغلات,فروش  متوسط,0,0,تحرک_مثبت,0,4,7,1195,8365,17,445,7581,750,784,2.0,1405-06-04,11:58:22,4,15,4,13,-11,0.25,0.2857142857142857,1.0,4.6,2.375,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
43342306308122676,قمرو,8,10,2,0,0,0,10460,0.1,1.05,مثبت,0,0,68,0.94,-468, حجم کم,45 %,59 % ,121 % ,130 % ,9538346,38,15187,قند و شكر,فروش  ضعیف,0,0,تحرک_منفی,1,3,10,149,1497,12,130,1562,19,-65,0.5,1405-06-04,12:29:17,8,10,2,0,-2,0.7272727272727273,2.0,0.0,1.1111111111111112,0.9090909090909091,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
33603212156438463,دشيمي,15,6,12,2,2,0,47270,2.98,2.96,صف خرید,0,0,89,3.37,18986,حجم متوسط1.77برابر,177 %,387 % ,136 % ,156 % ,3936310,43,-98707,مواد و محصولات دارويي,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,101,192,19446,6,186,1116,6,18330,1.0,1405-06-04,12:28:37,15,6,12,2,9,2.142857142857143,4.0,2.0,2.3125,1.1428571428571428,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
63499217872110599,كقزوي,2,1,0,1,0,0,832,2.97,2.97,صف خرید,0,0,87,10.25,0, حجم کم,23 %,14 % ,63 % ,251 % ,43530216,54,58599,ساير محصولات كاني غيرفلزي,فروش  متوسط,0,0,تحرک_مثبت,0,1,3,148,444,1,250,250,-102,194,2.0,1405-06-04,11:39:55,2,1,0,1,1,1.0,0.0,0.0,0.6666666666666666,1.0,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
21426277483799140,غنيلي,4,5,2,1,0,1,5670,2.9,2.9,صف خرید,0,0,53,2.42,113,حجم متوسط1.17برابر,117 %,275 % ,24 % ,178 % ,3481411,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  متوسط,0,0,تحرک_مثبت,1,1,5,198,991,7,199,1396,-1,-405,6.0,1405-06-04,10:01:31,4,5,2,1,-1,0.6666666666666666,1.0,0.0,1.2,1.8333333333333333,0,1,0,0.4,ﯽﺜﻨﺧ
38547060135156069,فاذر,34,41,11,11,0,2,1610,2.74,2.23,مثبت,0,0,79,1.0,-395, حجم کم,52 %,76 % ,97 % ,113 % ,359955135,28,4088,ساخت محصولات فلزي,فروش  متوسط,0,0,تحرک_مثبت,0,3,78,154,12088,70,195,13710,-41,-1622,-2.0,1405-06-04,12:30:56,34,41,11,11,-7,0.8095238095238095,0.9166666666666666,0.0,1.2857142857142858,1.4761904761904763,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
66830065858417081,ولانا,6,7,2,0,0,0,4570,2.93,2.93,صف خرید,0,0,77,0.87,-304,حجم متوسط1.28برابر,128 %,33 % ,178 % ,294 % ,3978010,58,7845,ساير واسطه گريهاي مالي,فروش  ضعیف,0,0,تحرک_مثبت,0,3,6,160,965,8,160,1286,0,-321,-1.5,1405-06-04,12:19:01,6,7,2,0,-1,0.75,2.0,0.0,1.1428571428571428,0.875,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
22308305646551497,تپولا,14,12,5,6,2,2,17650,-2.97,-2.8,صف فروش,0,0,69,0.33,0,حجم مشکوک6.06برابر,606 %,64 % ,44 % ,89 % ,634069,74,37765,خدمات فني و مهندسي,خرید  ضعیف,0,0,تحرک_منفی,0,1,15,276,4152,18,257,4636,19,-484,-2.5,1405-06-04,12:16:20,14,12,5,6,2,1.0769230769230769,0.7142857142857143,0.6666666666666666,1.9333333333333333,2.1538461538461537,1,0,-1,0.2,ﯽﺜﻨﺧ
47333458678352378,وخاور,16,23,9,13,4,3,6200,0.81,1.79,مثبت,0,0,66,0.64,-4828,حجم متوسط1.05برابر,105 %,76 % ,30 % ,53 % ,116228041,57,551430,بانكها و موسسات اعتباري,فروش  ضعیف,0,0,تحرک_منفی,0,4,24,368,8835,73,193,14117,175,-5282,-0.5,1405-06-04,12:30:30,16,23,9,13,-7,0.6666666666666666,0.6428571428571429,1.0,2.6470588235294117,2.125,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
39481233087768672,نيرو,5,6,0,4,0,1,12560,2.95,2.95,صف خرید,0,0,90,0.31,1616,حجم متوسط1.89برابر,189 %,61 % ,45 % ,0 % ,1849114,31,32044,ماشين آلات و دستگاه‌هاي برقي,فروش  متوسط,0,0,تحرک_مثبت,0,2,10,165,1656,6,262,1572,-97,84,0.0,1405-06-04,12:18:39,5,6,0,4,-1,0.7142857142857143,0.0,0.0,0.8333333333333334,2.142857142857143,0,3,-3,0.2999999999999998,ﯽﺜﻨﺧ
62977319271289925,كي بي سي,11,9,4,5,0,1,9540,2.91,2.91,صف خرید,0,0,88,1.51,2215, حجم کم,18 %,223 % ,348 % ,131 % ,40420211,43,-98707,مواد و محصولات دارويي,فروش  متوسط,0,0,تحرک_مثبت,0,4,12,207,2491,10,261,2613,-54,-122,2.0,1405-06-04,12:29:45,11,9,4,5,2,1.1,0.6666666666666666,0.0,1.25,1.9,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
57551382352708199,غگز,5,6,4,3,2,1,3100,2.99,2.99,صف خرید,0,0,21,4.17,1178, حجم کم,19 %,707 % ,20 % ,27 % ,92463982,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  متوسط,0,0,تحرک_مثبت,1,3,11,452,4977,6,518,3112,-66,1865,7.0,1405-06-04,12:30:29,5,6,4,3,-1,0.7142857142857143,1.0,1.0,3.1666666666666665,2.0,0,3,3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
6131290133202745,غمهرا,12,5,4,1,1,1,18280,2.99,2.7,صف خرید,0,0,59,1.6,731, حجم کم,36 %,78 % ,55 % ,79 % ,7681458,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  متوسط,0,0,تحرک_مثبت,2,1,17,194,3305,6,199,1199,-5,2106,8.0,1405-06-04,12:27:46,12,5,4,1,7,2.0,2.0,0.5,1.6153846153846154,1.8333333333333333,3,2,-1,1.7000000000000004,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
7711282667602555,شاراك,15,15,6,8,1,1,20650,2.99,2.99,صف خرید,0,0,66,1.37,7808, حجم کم,49 %,89 % ,57 % ,113 % ,31953649,44,416438,محصولات شيميايي,خنثی,0,0,تحرک_مثبت,2,1,62,221,13753,74,264,19536,-43,-5783,5.0,1405-06-04,11:36:22,15,15,6,8,0,0.9375,0.6666666666666666,0.5,1.625,1.75,0,3,-1,0.7999999999999999,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
25244329144808274,فارس,21,13,19,8,6,2,10740,2.97,2.97,صف خرید,0,4,67,13.35,38035, حجم کم,75 %,293 % ,428 % ,179 % ,97221127,44,416438,محصولات شيميايي,خرید  قوی,0,0,تحرک_مثبت,2,2,116,434,50363,28,270,7576,164,42787,11.0,1405-06-04,12:25:35,21,13,19,8,8,1.5,2.111111111111111,2.0,3.1818181818181817,2.2142857142857144,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
18063426072758458,وبهمن,31,25,17,14,3,2,2083,2.97,2.72,صف خرید,0,2,66,1.11,542, حجم کم,77 %,65 % ,124 % ,120 % ,98303022,56,223642,سرمايه گذاريها,خرید  قوی,0,0,تحرک_مثبت,1,2,37,257,9530,35,233,8160,24,1370,10.0,1405-06-04,12:29:41,31,25,17,14,6,1.1923076923076923,1.1333333333333333,1.0,1.96875,1.8846153846153846,3,2,-1,1.7000000000000004,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
3654864906585643,تكنو,0,0,0,0,0,0,4590,-0.43,0.0,منفی,0,0,18,0.0,0, حجم کم,0 %,316 % ,233 % ,48 % ,85906180,29,64793,ماشين آلات و تجهيزات,خنثی,0,0,تحرک_منفی,0,3,0,0,0,0,0,0,0,0,-2.0,1405-06-04,8:49:12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.6000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
831325835570803,ثنام,2,4,1,1,0,0,1700,2.29,1.99,مثبت,0,0,61,1.44,-155,حجم متوسط0.95برابر,95 %,234 % ,63 % ,90 % ,8323473,70,48213,انبوه سازي، املاك و مستغلات,فروش  ضعیف,0,0,تحرک_مثبت,0,2,2,215,431,5,140,702,75,-271,3.5,1405-06-04,12:26:20,2,4,1,1,-2,0.4,0.5,0.0,1.0,1.0,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
31987503418964901,آريان,34,33,22,18,10,8,6400,2.89,2.89,صف خرید,0,0,73,1.36,15761,حجم متوسط1.48برابر,148 %,451 % ,41 % ,66 % ,63126101,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,77,461,35529,63,352,22186,109,13343,2.0,1405-06-04,11:56:18,34,33,22,18,1,1.0,1.1578947368421053,1.1111111111111112,3.0285714285714285,2.676470588235294,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
11964419322927535,سرود,31,54,12,21,5,9,17300,2.98,2.74,صف خرید,0,0,69,0.65,-18312,حجم متوسط0.91برابر,91 %,86 % ,96 % ,75 % ,43049530,53,-4902,سيمان، آهك و گچ,فروش  ضعیف,0,0,تحرک_مثبت,1,3,65,259,16848,128,270,34566,-11,-17718,2.5,1405-06-04,12:25:59,31,54,12,21,-23,0.5636363636363636,0.5454545454545454,0.5,2.125,2.1818181818181817,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
24785665268004766,وپويا,11,11,6,4,1,0,2370,3.0,2.74,صف خرید,0,0,80,7.51,700, حجم کم,67 %,84 % ,152 % ,218 % ,39918639,56,223642,سرمايه گذاريها,فروش  قوی rsi,0,0,تحرک_مثبت,1,0,27,184,4986,20,194,3898,-10,1088,1.0,1405-06-04,12:27:09,11,11,6,4,0,0.9166666666666666,1.2,1.0,1.8333333333333333,1.25,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
41935584690956944,پتاير,13,8,9,3,3,0,2868,2.98,2.98,صف خرید,0,0,92,9.66,6266, حجم کم,44 %,62 % ,115 % ,382 % ,73732113,25,35003,لاستيك و پلاستيك,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,30,299,8971,9,204,1842,95,7129,1.0,1405-06-04,11:57:18,13,8,9,3,5,1.4444444444444444,2.25,3.0,2.642857142857143,1.2222222222222223,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
57944184894703821,والبر,48,50,16,24,2,8,4130,2.99,2.74,صف خرید,0,0,79,0.91,1202,حجم متوسط1.3برابر,130 %,61 % ,185 % ,410 % ,150161637,43,-98707,مواد و محصولات دارويي,فروش  متوسط,0,0,تحرک_مثبت,0,2,270,161,43504,127,326,41467,-165,2037,1.0,1405-06-04,12:30:55,48,50,16,24,-2,0.9411764705882353,0.64,0.2222222222222222,1.510204081632653,2.235294117647059,0,3,-3,0.2999999999999998,ﯽﺜﻨﺧ
6847536925606808,ومعلم,10,5,1,4,0,0,3020,2.72,2.38,صف خرید,0,0,60,1.43,0, حجم کم,86 %,75 % ,82 % ,117 % ,12344020,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,خرید  ضعیف,0,0,تحرک_مثبت,0,3,12,133,1607,6,247,1487,-114,120,7.5,1405-06-04,11:58:02,10,5,1,4,5,1.6666666666666667,0.2,0.0,1.0,1.5,2,0,-1,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
18027801615184692,كچاد,34,13,25,4,0,1,2692,2.98,2.98,صف خرید,0,0,69,13.94,76824, حجم کم,88 %,183 % ,134 % ,82 % ,366056868,13,243886,استخراج كانه هاي فلزي,خرید  متوسط,0,0,تحرک_مثبت,3,1,339,248,84185,18,191,3446,57,80739,8.0,1405-06-04,12:18:36,34,13,25,4,21,2.4285714285714284,5.0,0.0,1.6857142857142857,1.5714285714285714,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
25514780181345713,وساخت,13,2,4,0,0,0,1849,2.95,2.95,صف خرید,0,0,69,12.27,2867, حجم کم,24 %,35 % ,137 % ,127 % ,100693088,70,48213,انبوه سازي، املاك و مستغلات,خرید  متوسط,0,0,تحرک_مثبت,4,0,21,195,4099,2,185,370,10,3729,8.0,1405-06-04,12:25:36,13,2,4,0,11,4.333333333333333,4.0,0.0,1.2142857142857142,0.6666666666666666,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
611986653700161,سبزوا,12,5,2,0,1,0,8350,2.96,2.84,صف خرید,0,0,54,2.04,960, حجم کم,88 %,66 % ,94 % ,87 % ,8432320,53,-4902,سيمان، آهك و گچ,خرید  قوی,0,0,تحرک_مثبت,2,2,16,156,2508,5,138,690,18,1818,9.0,1405-06-04,12:30:57,12,5,2,0,7,2.0,2.0,1.0,1.4615384615384615,0.8333333333333334,3,2,0,1.9000000000000004,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
41974758296041288,سخوز,7,0,4,0,3,0,95420,2.99,2.99,صف خرید,0,0,75,20.77,3808, حجم کم,84 %,144 % ,191 % ,104 % ,3375924,53,-4902,سيمان، آهك و گچ,فروش  متوسط rsi,0,0,تحرک_مثبت,1,2,13,290,3776,0,0,0,290,3776,2.0,1405-06-04,12:04:08,7,0,4,0,7,7.0,4.0,3.0,3.25,0.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
5187018329202415,لپارس,5,4,3,0,0,0,27900,2.99,2.99,صف خرید,0,0,73,25.31,1674, حجم کم,58 %,133 % ,108 % ,137 % ,2496955,32,14722,ساخت دستگاه‌ها و وسايل ارتباطي,فروش  متوسط rsi,0,0,تحرک_مثبت,1,2,8,249,1992,7,120,845,129,1147,2.0,1405-06-04,10:53:38,5,4,3,0,1,1.0,3.0,0.0,1.3333333333333333,0.8,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
